,Lot Frontage,Lot Area,Overall Qual,Year Built,Year Remod/Add,Total Bsmt SF,1st Flr SF,Gr Liv Area,TotRms AbvGrd,Garage Yr Blt,Garage Cars,Garage Area,SalePrice,Garage Car Means,Exter Qual Means,Foundation Means,Bsmt Qual Means,Garage Finish Means,Interaction,Overall Qual Projections,Neighborhood Projections,TotRms AbvGrd Projections,Neighborhood * Total Rooms Projections,Neighborhood * Overall Quality Projections,Overall Quality * Total Rooms Projections
1814,58.0,8410,5,1910,1996,658.0,658,1184,8,1915.1899845121322,0.0,0.0,81000,105669.15044247788,143270.97834803528,227676.4838012959,139988.4611048478,106065.99122807017,1784.0012889470938,129446.95796481406,124265.97937103607,102467.52429767966,12733227260.576597,16085853008.098957,13264109310.520302
1815,49.0,15218,8,2006,2006,1670.0,1670,1670,6,2006.0,3.0,928.0,336820,309382.74524714827,230802.4849354376,227676.4838012959,329506.6195652174,204792.03626943004,2558.451429529408,296204.97651252826,282049.08762723824,266237.3183035823,75091992719.848,83544343376.00613,78860818614.87111
1816,0.0,14364,7,1988,1989,1157.0,1180,2062,7,1988.0,2.0,454.0,277000,184125.95686619717,230802.4849354376,148415.5307068366,202537.58217592593,239800.66404715128,2394.6824484783406,253715.39684379287,237519.75324237483,252089.73898016996,59876292597.50465,60262418452.12889,63959048165.60198
1817,70.0,8680,5,1960,1960,894.0,894,894,5,1965.0,1.0,312.0,117600,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1713.2526469623722,104599.32151681036,121442.62073443818,111141.32307813299,13497293546.501368,12702815732.04556,11625306986.45333
1818,80.0,9600,6,1950,2005,856.0,1112,1668,6,1950.0,1.0,271.0,140000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,2031.2398597079214,163083.23330807718,177296.76637853085,171189.43297883467,30351332905.321613,28914129916.077602,27918126238.364735
1819,91.0,11778,9,2008,2008,1751.0,1766,1766,8,2008.0,3.0,874.0,395039,309382.74524714827,374460.3086419753,227676.4838012959,329506.6195652174,239800.66404715128,2807.1688976532246,381209.5348957757,321907.6536615808,357216.746962762,114990804863.40533,122714266931.72168,136174429966.6565
1820,59.0,15810,6,2007,2007,768.0,768,1496,7,2007.0,2.0,572.0,181755,184125.95686619717,230802.4849354376,148415.5307068366,202537.58217592593,140718.148409894,2146.7434376891156,207949.9301657321,181280.6388569871,190561.99474250287,34545200148.78274,37697296190.70977,39627353498.94608
1821,91.0,11024,7,2005,2006,1400.0,1400,1400,6,2005.0,2.0,612.0,186800,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2273.2605016774487,199360.65470854854,210008.07800747702,214821.9166740055,45114337834.59028,41867347925.65455,42827037953.875
1822,0.0,8970,5,1965,1965,744.0,825,2140,7,1965.0,2.0,549.0,177500,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,239800.66404715128,1933.1063390283823,181814.15503103234,160059.7086073162,137546.50224604702,22015653069.457848,29101120674.952446,25007901083.33903
1823,60.0,10800,4,1927,2007,656.0,968,968,5,1928.0,1.0,216.0,64500,126870.46666666666,143270.97834803528,129050.19004524886,139988.4611048478,140718.148409894,1556.9064046173928,96817.88592511302,78591.82400722065,81853.36355439381,6433005142.865968,7609094251.377648,7924869615.196104
1824,25.0,4835,7,2004,2005,1488.0,1488,1488,6,2004.0,2.0,506.0,260000,184125.95686619717,230802.4849354376,227676.4838012959,329506.6195652174,239800.66404715128,2383.6801005666525,248790.17698545294,229254.50299121722,234728.81927930936,53812638801.593315,57036268373.89698,58398224492.08578
1825,53.0,3710,7,2007,2007,1266.0,1266,1266,6,2007.0,2.0,388.0,185485,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2241.715622831517,185239.5357466712,170430.06145681525,209134.87526832015,35642869644.743195,31570385461.537098,38740047203.14161
1826,51.0,6120,5,1931,1993,715.0,875,875,5,1931.0,1.0,180.0,105000,126870.46666666666,143270.97834803528,129050.19004524886,139988.4611048478,140718.148409894,1707.8438945275677,102699.71312338993,112939.89681166186,110128.11470159303,12437857910.46078,11598895002.742933,11310125786.673386
1827,80.0,9600,6,1976,1994,528.0,1094,1855,7,1976.0,2.0,512.0,187000,184125.95686619717,230802.4849354376,148415.5307068366,139988.4611048478,204792.03626943004,2143.0581225895207,206518.3908291292,192642.42018757228,189647.45884852915,36534145455.00368,39784202622.56638,39165688026.23174
1828,91.0,14145,7,1984,1998,1208.0,1621,1621,8,1984.0,2.0,440.0,202500,184125.95686619717,230802.4849354376,148415.5307068366,202537.58217592593,204792.03626943004,2319.219858023524,219934.43917429374,232996.56282598985,235726.7413291475,54923520495.86258,51243968374.67217,51844428652.60987
1829,70.0,9926,7,2005,2006,1614.0,1614,1614,7,2005.0,3.0,878.0,245700,309382.74524714827,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2317.86279401191,219326.94714871078,202400.31925102018,233026.4216046942,47164622126.71293,44391844123.250694,51108973655.54596
1830,50.0,8012,6,1980,1980,630.0,630,1266,5,1980.0,1.0,283.0,128000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,1955.8010652257879,133779.46988797,138078.40511042194,156577.32556913877,21619947391.041973,18472055838.648613,20946831611.115475
1831,80.0,10240,8,2005,2005,1030.0,1038,2098,8,2005.0,3.0,878.0,275500,309382.74524714827,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2536.056913397789,282972.7332992285,284901.6605931288,289715.03301425383,82540294004.55406,80619401619.52675,81981454769.91962
1832,0.0,10762,7,1999,1999,978.0,1005,1983,9,1999.0,2.0,490.0,225000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2382.4308325088878,248230.94000295794,224580.2635960763,257013.3196146706,57720119066.76533,55747769938.56609,63798657921.23035
1833,80.0,8000,5,1959,1959,528.0,1183,1183,6,1959.0,1.0,288.0,138000,126870.46666666666,143270.97834803528,148415.5307068366,202537.58217592593,204792.03626943004,1839.3921638262611,148900.79174768206,143598.9045848483,136602.33580236076,19615945784.950607,21381990586.783764,20340195955.554253
1834,21.0,1680,6,1971,1971,525.0,525,1092,6,1971.0,1.0,264.0,88000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1915.360751737855,118070.66399810367,112640.2533220652,150298.26746514483,16929634921.141424,13299509502.65084,17745816237.374233
1835,105.0,13693,9,2006,2006,2153.0,2069,2643,9,2006.0,3.0,694.0,380000,309382.74524714827,374460.3086419753,227676.4838012959,202537.58217592593,239800.66404715128,2845.15216968533,414298.2714788059,401773.6153368155,381176.8135289509,153146786454.09375,166454114359.8333,157920894972.84348
1836,85.0,10625,8,2007,2007,1660.0,1660,1660,7,2007.0,3.0,660.0,256000,309382.74524714827,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2458.46179719898,237124.12269865384,251844.4131069778,267917.01619337336,67473403704.59278,59718385514.54947,63529587420.89469
1837,60.0,7200,5,1951,2000,900.0,900,900,5,2005.0,2.0,576.0,134800,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1714.9368402596167,105190.8271851048,121738.44765434762,111456.81889293493,13568580112.517662,12805768008.991407,11724234974.768242
1838,24.0,1612,6,1980,1980,561.0,561,1229,5,1980.0,2.0,462.0,121000,184125.95686619717,143270.97834803528,148415.5307068366,202537.58217592593,239800.66404715128,2008.4003460140555,154211.35630487488,127477.48116772113,166430.62030522453,21216156265.691406,19658475269.20342,25665491687.930325
1839,84.0,10207,7,2007,2007,874.0,874,1761,7,2007.0,2.0,578.0,227875,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2345.1969155839247,231563.1134158898,217629.57698823855,239809.56894278672,52189655046.7505,50394982418.7796,55531050411.31416
1840,64.0,10475,8,2008,2008,1694.0,1694,1694,7,2008.0,3.0,776.0,245350,309382.74524714827,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2465.1798571090253,241093.62139774495,252895.61629467655,269584.14824573917,68176649313.88165,60971519968.09813,64995018571.99179
1841,33.0,5976,5,1920,1950,624.0,624,1248,8,1925.1899845121322,0.0,0.0,93500,105669.15044247788,143270.97834803528,227676.4838012959,139988.4611048478,106065.99122807017,1797.260110296879,134103.58971612935,118043.33313999248,105768.71796680322,12485292010.74526,15830034716.129927,14183964759.021177
1842,85.0,10625,5,1920,1950,458.0,835,835,5,1920.0,1.0,366.0,83000,126870.46666666666,143270.97834803528,129050.19004524886,139988.4611048478,140718.148409894,1696.0629346320713,98562.12121660786,110141.9746550032,107921.21627285589,11886655867.462013,10855826656.982977,10636944000.128975
1843,0.0,53107,6,1992,1992,1580.0,1079,1953,9,1992.0,2.0,501.0,240000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2224.969197749143,238336.2742462968,243120.25678385614,214761.13637080794,52212782621.663574,57944376195.66724,51185369095.519226
1844,40.0,5680,5,1901,1950,592.0,933,1173,7,1920.0,1.0,240.0,113000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1781.6505018793896,128621.33784283919,115481.1816337337,99961.71080180383,11543696481.521868,14853344077.402737,12857208976.386997
1845,66.0,12400,6,1958,1998,1215.0,1215,1215,6,1958.0,1.0,297.0,155000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1944.553901518522,129410.57419328878,162070.46186079923,155561.32941494335,25211896505.9598,20973631529.177536,20131280961.85916
1846,65.0,6768,6,1961,1996,912.0,912,912,5,1962.0,1.0,288.0,142000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1866.100148008531,98935.66737567441,149489.3643110324,139773.87194404652,20894707264.20716,14789830023.677315,13828621302.466297
1847,50.0,6000,6,1926,2004,884.0,904,904,4,1926.0,1.0,180.0,119000,126870.46666666666,230802.4849354376,227676.4838012959,139988.4611048478,140718.148409894,1938.5401871439858,127074.58162451512,144133.60927017385,146868.7370171542,21168721155.23442,18315718096.038677,18663283310.175808
1848,75.0,12508,6,1940,1985,983.0,983,1750,7,1989.0,1.0,423.0,160000,126870.46666666666,143270.97834803528,148415.5307068366,202537.58217592593,140718.148409894,2108.0961334059207,192937.6083316676,192623.66948703467,180971.4045169366,34859376010.27485,37164350098.89809,34916189963.920494
1849,62.0,7415,6,2004,2004,839.0,864,1593,8,2004.0,2.0,398.0,193000,184125.95686619717,143270.97834803528,227676.4838012959,139988.4611048478,239800.66404715128,2018.653238468656,158194.03308177603,157748.37671270804,160891.38489375237,25380354794.048954,24954851924.286602,25452057064.45502
1850,88.0,11762,8,1992,1993,1105.0,1105,2202,9,1992.0,2.0,517.0,263000,184125.95686619717,230802.4849354376,227676.4838012959,329506.6195652174,204792.03626943004,2653.739595104962,352507.8756166826,346121.5072199803,329814.4661946983,114155880142.2622,122010557215.35951,116262196825.94327
1851,65.0,8767,7,2005,2005,1310.0,1310,1310,6,2005.0,2.0,400.0,164990,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2252.4272698909044,190034.62287133647,209962.98466519918,211066.0153639075,44316050547.19681,39900236607.79133,40109850630.63587
1852,60.0,8190,4,1954,1954,948.0,948,948,5,1956.0,1.0,280.0,119000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1552.1842842361768,94806.34487490782,87033.25545554796,80968.78028256747,7046976538.256829,8251304832.304632,7676354107.569729
1853,75.0,7500,8,2006,2007,1372.0,1448,1448,6,2006.0,2.0,692.0,238500,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2413.1906429941896,210374.7649780468,238168.99050522767,240049.10209000978,57172252316.46397,50104745402.59593,50500273435.37697
1854,62.0,70761,7,1975,1975,1533.0,1533,1533,5,1975.0,2.0,576.0,280000,184125.95686619717,143270.97834803528,148415.5307068366,202537.58217592593,140718.148409894,2212.845243204715,172315.66093403392,240370.88324908714,204728.7833051576,49210838469.57169,41419667616.36395,35277975607.44884
1855,32.0,3784,8,2006,2007,1511.0,1565,1565,5,2006.0,2.0,476.0,193800,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2438.9353964894826,225586.56226422178,245945.91579044075,247081.69923587353,60768734793.62516,55482093646.09131,55738311129.0231
1856,44.0,4224,5,1976,1976,1040.0,1060,1060,6,1976.0,2.0,572.0,129900,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,140718.148409894,1810.8819640766455,138887.72211743533,114995.41396754031,131462.3989126892,15117572984.130617,15971451099.903181,18258513129.07701
1857,57.0,9245,5,1994,1995,990.0,990,990,5,1996.0,2.0,672.0,145000,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,140718.148409894,1793.1414741848366,132657.08318395098,117280.92548307453,126106.70186176748,14789910703.966248,15558145487.698975,16728947238.930193
1858,0.0,14781,8,2001,2002,1753.0,1787,1787,7,2001.0,3.0,748.0,275000,309382.74524714827,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2482.8892945013026,251557.59308474456,256469.310799968,273978.865039182,70267170690.35646,64516802524.94323,68921463845.3467
1859,60.0,8544,3,1950,1950,0.0,1040,1040,6,1950.0,2.0,400.0,81400,184125.95686619717,143270.97834803528,108810.67647058824,107077.42608695652,140718.148409894,1324.3764651615627,79571.63277488896,53136.89639953697,43753.17264059275,2324907801.7542324,4228189607.101275,3481511386.093565
1860,62.0,7440,5,1954,1954,1089.0,1089,1089,5,1954.0,1.0,252.0,125000,126870.46666666666,143270.97834803528,148415.5307068366,202537.58217592593,204792.03626943004,1817.8910321819337,141349.37751086478,129709.09798523388,130742.9760822249,16958553495.530397,18334300257.708572,18480438283.140373
1861,62.0,7404,4,1920,1950,861.0,861,861,5,1920.0,2.0,288.0,80000,184125.95686619717,143270.97834803528,129050.19004524886,107077.42608695652,140718.148409894,1495.7988586840847,70787.1354997087,68561.66907512245,70406.23629986898,4827169074.016491,4853284158.906881,4983855788.983335
1862,67.0,4853,5,1924,1999,1107.0,1296,1296,5,1979.0,1.0,260.0,104000,126870.46666666666,143270.97834803528,129050.19004524886,139988.4611048478,140718.148409894,1806.7657139514984,137442.0535679133,118433.84327276958,128658.89740444801,15237567690.845736,16277790631.349844,17683143069.050804
1863,59.0,10593,7,1996,1996,1720.0,1720,1720,7,1996.0,2.0,527.0,260400,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,239800.66404715128,2337.809462105008,228256.10723239422,204077.5232155982,237976.32234407036,48565618447.9347,46581941022.821,54319548951.73894
1864,78.0,12090,7,1981,2003,725.0,725,1479,6,1981.0,2.0,484.0,176000,184125.95686619717,230802.4849354376,148415.5307068366,202537.58217592593,204792.03626943004,2290.472727483959,207065.7370263325,226675.67515466327,217925.0080291417,49398298328.09111,46936765741.84187,45124802404.02365
1865,0.0,11677,5,1966,1966,1040.0,1040,1040,6,1966.0,1.0,264.0,123000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,204792.03626943004,1751.343284323681,117977.137439142,131077.39859071793,120728.51913940808,15824780224.503311,15464136268.702326,14243205095.334032
1866,0.0,11000,9,2000,2000,1519.0,1533,2172,8,2000.0,3.0,687.0,291000,309382.74524714827,230802.4849354376,227676.4838012959,329506.6195652174,204792.03626943004,2776.0370916238544,354089.3824194669,401107.1569721933,349465.52094792435,140173121567.2284,142027785496.3121,123742030489.34781
1867,50.0,8000,6,1948,2002,972.0,972,972,5,1948.0,1.0,240.0,132000,126870.46666666666,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1883.5240178034016,105703.86882741639,151350.62195203523,143037.84289496372,21648866484.83026,15998346289.76582,15119653382.725838
1868,51.0,8029,6,2005,2005,728.0,728,1456,8,2005.0,2.0,400.0,176000,184125.95686619717,143270.97834803528,227676.4838012959,202537.58217592593,239800.66404715128,2056.2098282094535,172782.67315993906,164648.13579188997,170242.25953150445,28030070664.86132,28448345032.92339,29414912686.641453
1869,0.0,13495,5,1956,1956,1048.0,1728,1728,7,1956.0,2.0,576.0,177625,184125.95686619717,143270.97834803528,148415.5307068366,139988.4611048478,140718.148409894,1879.2321816657927,162893.0077335725,150596.76509521122,124177.26533300978,18700694457.52099,24531160021.305244,20227608242.223846
1870,60.0,9738,5,1924,1950,784.0,949,1221,7,1965.0,1.0,392.0,104900,126870.46666666666,143270.97834803528,129050.19004524886,139988.4611048478,140718.148409894,1791.751352165547,132168.85831369643,125510.73690942321,102468.30518971958,12860872494.22138,16588610803.429186,13543118910.264652
1871,68.0,9272,7,1999,1999,842.0,856,1749,7,1999.0,2.0,515.0,196000,184125.95686619717,230802.4849354376,227676.4838012959,202537.58217592593,204792.03626943004,2343.052678785968,230603.24214631648,228250.83416793434,239277.4620634791,54615280313.57537,52635382381.72689,55178158524.38052
1872,48.0,7841,9,2005,2005,1577.0,1577,1577,6,2005.0,2.0,564.0,280000,184125.95686619717,374460.3086419753,227676.4838012959,329506.6195652174,204792.03626943004,2764.6974163210125,344210.9409646161,371352.88223646086,303420.1989977512,112675965426.57544,127823725024.53445,104440552204.68701
